Order_ID,Order_Date,Customer_ID,Customer_Age,Gender,Region,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-2504,16-03-2023,CUST-7,35,Female,Central,Technology,Phones,7,132.65,0,928.55,38.85
ORD-2505,24-02-2023,CUST-171,50,Female,South,Technology,Copiers,4,315.53,0.1,1135.91,-82.34
ORD-2506,17-05-2024,CUST-346,43,Male,Central,Technology,Machines,1,363.38,0.1,327.04,36.2
ORD-2507,03-08-2023,CUST-111,44,Male,South,Office Supplies,Paper,3,463.37,0,1390.11,-106.76
ORD-2508,03-01-2022,CUST-39,53,Male,Central,Furniture,Tables,3,316.17,0.2,758.81,112.23
ORD-2509,30-06-2023,CUST-155,36,Male,Central,Office Supplies,Storage,1,5.85,0,5.85,-0.32
ORD-2510,11-10-2023,CUST-176,38,Female,Central,Office Supplies,Paper,3,293.45,0,880.35,243.8
ORD-2511,19-07-2024,CUST-281,52,Male,West,Technology,Phones,8,53.3,0,426.4,101.89
ORD-2512,01-10-2023,CUST-376,50,Female,West,Office Supplies,Storage,9,269.22,0.3,1696.09,59.13
ORD-2513,09-12-2022,CUST-589,32,Male,Central,Furniture,Bookcases,4,360.81,0,1443.24,-36.34
ORD-2514,28-10-2023,CUST-576,52,Female,Central,Technology,Copiers,9,196.01,0.15,1499.48,404.22
ORD-2515,03-09-2024,CUST-510,53,Female,West,Technology,Accessories,4,475.21,0,1900.84,-70.79
ORD-2516,06-08-2023,CUST-581,48,Female,East,Office Supplies,Binders,9,126.39,0.15,966.88,-91.19
ORD-2517,25-04-2022,CUST-80,49,Male,East,Office Supplies,Paper,6,65.49,0.1,353.65,33.7
ORD-2518,01-04-2024,CUST-446,30,Female,Central,Furniture,Sofas,7,123.16,0,862.12,67.09
ORD-2519,26-04-2022,CUST-583,63,Male,South,Furniture,Sofas,8,192.05,0.2,1229.12,407.3
ORD-2520,19-10-2023,CUST-463,54,Male,East,Technology,Accessories,8,165.5,0.1,1191.6,169.84
ORD-2521,26-11-2023,CUST-404,49,Female,South,Technology,Accessories,6,493.86,0,2963.16,313.89
ORD-2522,10-01-2024,CUST-175,45,Female,Central,Technology,Machines,8,295.58,0.15,2009.94,180.61
ORD-2523,05-12-2022,CUST-123,50,Female,East,Office Supplies,Storage,8,401.49,0,3211.92,519.97
ORD-2524,14-12-2023,CUST-503,43,Male,Central,Technology,Machines,1,331.5,0.2,265.2,-17.49
ORD-2525,06-04-2022,CUST-179,39,Male,West,Technology,Phones,8,90.3,0.2,577.92,29.39
ORD-2526,03-07-2023,CUST-391,32,Female,East,Office Supplies,Art,9,97.25,0.15,743.96,110.15
ORD-2527,14-07-2024,CUST-199,26,Female,Central,Technology,Phones,9,369.13,0.15,2823.84,745.41
ORD-2528,18-04-2022,CUST-258,23,Female,East,Technology,Phones,8,304.78,0.3,1706.77,15.6
ORD-2529,29-07-2022,CUST-553,52,Female,Central,Technology,Accessories,8,308.27,0.2,1972.93,191.39
ORD-2530,15-08-2023,CUST-174,40,Male,West,Office Supplies,Storage,5,316,0.15,1343,240.93
ORD-2531,02-03-2022,CUST-423,47,Female,West,Office Supplies,Storage,3,244.02,0,732.06,88.93
ORD-2532,24-01-2024,CUST-510,30,Male,South,Furniture,Bookcases,3,223.84,0.15,570.79,30.33
ORD-2533,18-05-2024,CUST-32,18,Female,Central,Office Supplies,Paper,3,447.56,0.1,1208.41,175.12
ORD-2534,27-01-2022,CUST-328,59,Female,East,Office Supplies,Binders,7,430.91,0.1,2714.73,230.55
ORD-2535,26-06-2023,CUST-382,55,Male,East,Technology,Machines,2,492.79,0,985.58,39.8
ORD-2536,18-08-2023,CUST-421,34,Female,Central,Furniture,Chairs,3,29.54,0.1,79.76,10.51
ORD-2537,17-08-2024,CUST-107,42,Male,East,Office Supplies,Art,1,283.09,0,283.09,24.16
ORD-2538,08-10-2022,CUST-484,30,Female,Central,Technology,Phones,5,167.51,0.2,670.04,158.01
ORD-2539,07-02-2024,CUST-8,58,Male,East,Office Supplies,Art,7,168.7,0,1180.9,-88.84
ORD-2540,15-06-2023,CUST-323,37,Female,South,Technology,Machines,1,317.15,0.3,222,53.44
ORD-2541,20-09-2023,CUST-181,35,Female,East,Technology,Copiers,5,393.89,0.3,1378.61,406.2
ORD-2542,14-08-2024,CUST-448,44,Female,West,Office Supplies,Art,3,183.6,0.2,440.64,45.59
ORD-2543,25-03-2023,CUST-135,40,Male,East,Technology,Phones,2,118.56,0.1,213.41,10.82
ORD-2544,08-10-2023,CUST-1,63,Female,South,Furniture,Sofas,2,180.05,0.1,324.09,55.04
ORD-2545,05-04-2023,CUST-152,49,Female,East,Technology,Phones,2,224.09,0.1,403.36,-19.33
ORD-2546,12-05-2024,CUST-464,26,Male,West,Technology,Accessories,9,176.9,0,1592.1,89.94
ORD-2547,17-02-2023,CUST-397,50,Male,South,Technology,Copiers,6,174.09,0.1,940.09,-33.37
ORD-2548,24-04-2024,CUST-134,32,Female,West,Furniture,Tables,6,26.02,0.1,140.51,12.44
ORD-2549,13-10-2023,CUST-443,54,Female,South,Furniture,Sofas,8,410.47,0.1,2955.38,349.13
ORD-2550,21-05-2024,CUST-279,32,Female,South,Technology,Phones,3,154.65,0.2,371.16,-34.25
ORD-2551,03-01-2023,CUST-308,19,Female,South,Office Supplies,Storage,8,9.37,0.1,67.46,18.68
ORD-2552,14-10-2024,CUST-417,29,Male,East,Technology,Machines,8,449.62,0,3596.96,591.34
ORD-2553,23-10-2022,CUST-597,45,Male,South,Furniture,Chairs,5,64.32,0.2,257.28,64.49
ORD-2554,05-07-2023,CUST-112,58,Female,Central,Office Supplies,Art,7,207.45,0.15,1234.33,231.34
ORD-2555,19-07-2022,CUST-416,42,Male,East,Technology,Accessories,5,441.22,0.1,1985.49,536.21
ORD-2556,11-10-2024,CUST-321,18,Female,West,Technology,Phones,8,362.96,0,2903.68,-260.18
ORD-2557,30-03-2023,CUST-540,70,Female,West,Technology,Copiers,1,278.75,0.1,250.88,18.96
ORD-2558,25-03-2023,CUST-75,51,Female,Central,Furniture,Chairs,2,23.17,0,46.34,11.32
ORD-2559,19-12-2023,CUST-62,36,Female,West,Furniture,Tables,7,156.4,0,1094.8,223.37
ORD-2560,28-05-2024,CUST-74,46,Female,South,Technology,Machines,5,154.74,0,773.7,55.97
ORD-2561,12-04-2022,CUST-300,26,Male,West,Office Supplies,Binders,5,335.95,0,1679.75,24.86
ORD-2562,11-09-2023,CUST-48,33,Male,East,Furniture,Tables,8,157.11,0.1,1131.19,-44.76
ORD-2563,27-10-2023,CUST-370,27,Male,West,Office Supplies,Paper,5,140.8,0.15,598.4,-18.68
ORD-2564,08-01-2023,CUST-277,35,Male,East,Technology,Copiers,9,339.98,0.1,2753.84,-252.5
ORD-2565,03-12-2024,CUST-51,50,Female,South,Technology,Copiers,8,460.63,0.3,2579.53,847.21
ORD-2566,14-01-2024,CUST-278,51,Female,Central,Office Supplies,Art,4,387.09,0.1,1393.52,242.98
ORD-2567,21-05-2022,CUST-199,42,Female,Central,Technology,Machines,2,37.3,0.2,59.68,17.36
ORD-2568,05-12-2024,CUST-461,22,Male,South,Office Supplies,Binders,9,136.25,0,1226.25,142.08
ORD-2569,10-12-2023,CUST-171,65,Male,West,Office Supplies,Paper,9,230.52,0,2074.68,380.3
ORD-2570,26-10-2022,CUST-293,41,Female,Central,Office Supplies,Binders,9,97.41,0.1,789.02,180.49
ORD-2571,05-11-2024,CUST-104,30,Female,South,Furniture,Tables,8,131.12,0.1,944.06,118.53
ORD-2572,28-01-2022,CUST-340,26,Female,West,Office Supplies,Art,8,184.55,0,1476.4,199.23
ORD-2573,30-05-2022,CUST-519,28,Male,Central,Office Supplies,Art,8,151.96,0.3,850.98,87.53
ORD-2574,04-07-2024,CUST-225,25,Female,East,Office Supplies,Binders,3,91.54,0,274.62,0.24
ORD-2575,16-01-2022,CUST-562,32,Male,Central,Technology,Phones,5,111.67,0.1,502.52,-35.06
ORD-2576,18-06-2023,CUST-278,53,Male,South,Office Supplies,Art,3,431.6,0.1,1165.32,241.87
ORD-2577,30-10-2024,CUST-55,43,Female,Central,Office Supplies,Binders,2,120.22,0.3,168.31,39.3
ORD-2578,22-12-2023,CUST-396,46,Female,Central,Office Supplies,Art,5,128.92,0,644.6,191.89
ORD-2579,28-01-2023,CUST-32,34,Female,Central,Furniture,Sofas,8,249.52,0,1996.16,580.69
ORD-2580,10-06-2024,CUST-396,57,Female,West,Office Supplies,Binders,1,448.39,0,448.39,21.99
ORD-2581,04-09-2023,CUST-158,18,Female,East,Furniture,Chairs,1,106.52,0.15,90.54,23.9
ORD-2582,07-05-2024,CUST-317,43,Female,South,Office Supplies,Paper,7,371.08,0.1,2337.8,178.74
ORD-2583,03-09-2022,CUST-202,35,Male,East,Office Supplies,Art,8,460.91,0.1,3318.55,432
ORD-2584,23-05-2023,CUST-356,42,Female,West,Office Supplies,Paper,6,293.07,0.3,1230.89,90.73
ORD-2585,04-02-2023,CUST-374,47,Male,South,Technology,Machines,4,245.26,0,981.04,-43.18
ORD-2586,16-07-2022,CUST-597,44,Male,South,Technology,Phones,5,228.79,0,1143.95,179.72
ORD-2587,06-08-2024,CUST-339,33,Female,South,Technology,Machines,3,406.72,0.15,1037.14,9.15
ORD-2588,10-12-2023,CUST-221,34,Male,Central,Furniture,Chairs,5,253.56,0.2,1014.24,205.05
ORD-2589,27-06-2024,CUST-319,47,Female,East,Technology,Accessories,5,183.68,0,918.4,45.51
ORD-2590,17-03-2022,CUST-245,22,Female,East,Office Supplies,Art,9,397.71,0.15,3042.48,609.99
ORD-2591,23-07-2022,CUST-356,45,Female,East,Office Supplies,Storage,6,201.26,0,1207.56,347.94
ORD-2592,22-08-2023,CUST-380,46,Female,Central,Furniture,Bookcases,3,132.03,0.15,336.68,111.46
ORD-2593,13-11-2024,CUST-413,56,Male,South,Furniture,Sofas,1,354.81,0,354.81,74.43
ORD-2594,20-10-2023,CUST-265,37,Male,East,Furniture,Tables,2,54.47,0.2,87.15,3.22
ORD-2595,01-01-2024,CUST-161,65,Male,South,Office Supplies,Storage,4,343.06,0.3,960.57,3.85
ORD-2596,09-02-2024,CUST-404,47,Male,West,Technology,Machines,7,15,0,105,19.82
ORD-2597,21-07-2023,CUST-68,59,Female,South,Technology,Accessories,4,389.05,0,1556.2,467.85
ORD-2598,29-05-2023,CUST-160,24,Female,West,Furniture,Bookcases,1,11.36,0,11.36,0.72
ORD-2599,08-08-2023,CUST-556,44,Male,South,Furniture,Tables,1,185.78,0,185.78,23.48
ORD-2600,12-10-2023,CUST-472,59,Female,South,Furniture,Bookcases,7,26.4,0,184.8,-12.09
ORD-2601,01-05-2024,CUST-18,27,Male,South,Office Supplies,Paper,2,279.57,0,559.14,56.61
ORD-2602,20-06-2024,CUST-231,41,Female,Central,Furniture,Bookcases,6,329.39,0.1,1778.71,-68.31
ORD-2603,26-01-2022,CUST-420,,Female,Central,Office Supplies,Storage,7,433.76,0.2,2429.06,-166.45
ORD-2604,04-06-2024,CUST-458,38,Male,West,Office Supplies,Storage,2,245.04,0.1,441.07,7.82
ORD-2605,29-11-2022,CUST-418,49,Male,East,Furniture,Tables,6,60.26,0.1,325.4,19.28
ORD-2606,13-04-2022,CUST-224,35,Male,Central,Technology,Machines,1,174.48,0,174.48,59.88
ORD-2607,09-02-2024,CUST-392,43,Female,Central,Office Supplies,Paper,2,61.66,0,123.32,38.86
ORD-2608,12-01-2022,CUST-499,60,Male,West,Technology,Phones,6,34.52,0,207.12,-13.48
ORD-2609,15-06-2024,CUST-136,53,Male,West,Office Supplies,Storage,1,302.23,0,302.23,15.13
ORD-2610,11-07-2023,CUST-479,36,Male,East,Technology,Copiers,2,240.3,0.15,408.51,28.57
ORD-2611,05-07-2023,CUST-224,51,Male,Central,Furniture,Sofas,7,463.55,0,3244.85,71.55
ORD-2612,02-10-2022,CUST-447,44,Male,East,Furniture,Chairs,7,259.36,0,1815.52,368.7
ORD-2613,04-05-2022,CUST-548,18,Female,South,Furniture,Chairs,6,412.51,0.15,2103.8,633.69
ORD-2614,25-11-2023,CUST-195,44,Male,East,Office Supplies,Art,4,13.46,0.1,48.46,0.13
ORD-2615,20-10-2024,CUST-31,27,Female,South,Office Supplies,Art,4,429.61,0,1718.44,235.31
ORD-2616,27-02-2024,CUST-291,52,Male,Central,Furniture,Tables,9,496.4,0.3,3127.32,-304.37
ORD-2617,12-12-2024,CUST-233,34,Female,East,Office Supplies,Storage,4,234.55,0,938.2,99.46
ORD-2618,10-03-2022,CUST-465,46,Female,South,Technology,Copiers,5,497.03,0.1,2236.63,253.04
ORD-2619,05-11-2024,CUST-354,33,Male,West,Office Supplies,Art,3,260.92,0,782.76,188.67
ORD-2620,10-03-2023,CUST-44,51,Female,Central,Office Supplies,Storage,9,284.99,0,2564.91,319.44
ORD-2621,03-05-2024,CUST-98,45,Male,West,Furniture,Tables,3,207.64,0,622.92,205.19
ORD-2622,24-02-2024,CUST-446,38,Female,West,Office Supplies,Paper,2,327.03,0,654.06,218.26
ORD-2623,28-03-2022,CUST-202,49,Female,East,Office Supplies,Paper,9,498.95,0,4490.55,1234.22
ORD-2624,07-03-2024,CUST-453,39,Male,East,Office Supplies,Art,4,113.18,0.1,407.45,31.15
ORD-2625,20-07-2024,CUST-419,43,Male,South,Office Supplies,Binders,2,220,0,440,22.52
ORD-2626,12-05-2022,CUST-223,35,Male,South,Furniture,Bookcases,1,370.68,0,370.68,26.48
ORD-2627,14-05-2022,CUST-537,18,Male,West,Technology,Phones,7,275.5,0,1928.5,47.53
ORD-2628,20-04-2024,CUST-168,37,Female,Central,Technology,Phones,6,264.96,0.2,1271.81,-108.22
ORD-2629,16-04-2023,CUST-42,19,Male,Central,Office Supplies,Storage,4,6.67,0.15,22.68,6.24
ORD-2630,31-07-2024,CUST-57,22,Male,West,Furniture,Tables,1,43.99,0.15,37.39,-1.42
ORD-2631,14-03-2024,CUST-495,41,Male,West,Office Supplies,Art,9,288.11,0.3,1815.09,493.05
ORD-2632,22-11-2023,CUST-481,49,Female,East,Office Supplies,Paper,9,78.04,0.1,632.12,161.68
ORD-2633,21-08-2022,CUST-379,33,Male,West,Technology,Phones,1,164.49,0,164.49,45.98
ORD-2634,23-04-2024,CUST-175,33,Female,West,Technology,Phones,6,235.96,0.2,1132.61,-37.01
ORD-2635,15-03-2022,CUST-587,50,Male,West,Office Supplies,Storage,9,267.09,0.15,2043.24,368.34
ORD-2636,29-01-2024,CUST-202,18,Male,East,Technology,Machines,1,221.17,0.2,176.94,-3.55
ORD-2637,28-10-2024,CUST-50,45,Male,West,Technology,Accessories,8,377.71,0,3021.68,242.54
ORD-2638,12-05-2023,CUST-305,47,Female,East,Office Supplies,Paper,2,225.47,0,450.94,80.55
ORD-2639,29-11-2022,CUST-80,43,Male,South,Technology,Machines,9,434.42,0,3909.78,251.9
ORD-2640,23-06-2022,CUST-194,18,Female,South,Furniture,Sofas,6,300.59,0.1,1623.19,86.59
ORD-2641,23-09-2022,CUST-457,36,Male,West,Furniture,Sofas,8,494.38,0.1,3559.54,-44.95
ORD-2642,08-07-2023,CUST-266,55,Female,Central,Furniture,Bookcases,4,352.91,0.15,1199.89,83.59
ORD-2643,12-05-2024,CUST-525,21,Female,Central,Furniture,Sofas,6,96.17,0.2,461.62,25.14
ORD-2644,23-07-2023,CUST-457,37,Male,Central,Furniture,Tables,6,362.54,0.2,1740.19,494.38
ORD-2645,21-02-2022,CUST-495,32,Male,East,Technology,Machines,7,232.6,0,1628.2,59.58
ORD-2646,26-12-2024,CUST-55,23,Female,South,Office Supplies,Storage,1,422.95,0.15,359.51,25.39
ORD-2647,25-09-2022,CUST-50,38,Female,East,Technology,Phones,1,47.82,0,47.82,3.27
ORD-2648,01-12-2023,CUST-275,43,Male,Central,Technology,Phones,8,185.15,0.2,1184.96,166.77
ORD-2649,16-02-2022,CUST-389,35,Female,South,Technology,Accessories,7,329.65,0.3,1615.28,-93.75
ORD-2650,24-09-2023,CUST-265,65,Male,East,Office Supplies,Paper,6,147.21,0.15,750.77,126.65
ORD-2651,04-12-2023,CUST-463,38,Male,Central,Office Supplies,Art,2,125,0,250,19.36
ORD-2652,13-08-2024,CUST-174,21,Male,Central,Furniture,Chairs,1,448.89,0.3,314.22,96.93
ORD-2653,11-02-2024,CUST-111,41,Female,Central,Technology,Copiers,3,164.3,0,492.9,51.23
ORD-2654,02-11-2024,CUST-454,39,Female,West,Technology,Machines,2,480.05,0,960.1,112.36
ORD-2655,29-11-2022,CUST-10,32,Female,East,Office Supplies,Paper,6,491.93,0.1,2656.42,279.17
ORD-2656,28-06-2024,CUST-539,35,Female,South,Furniture,Bookcases,9,6.79,0.1,55,5.03
ORD-2657,04-08-2024,CUST-434,31,Female,South,Furniture,Tables,3,299.11,0.2,717.86,13.69
ORD-2658,16-10-2024,CUST-202,18,Male,West,Office Supplies,Binders,5,360.15,0.15,1530.64,239.85
ORD-2659,03-08-2024,CUST-348,62,Male,West,Office Supplies,Paper,3,366.88,0.1,990.58,45.34
ORD-2660,21-08-2024,CUST-1,35,Female,West,Office Supplies,Binders,9,60.79,0.1,492.4,-6.17
ORD-2661,06-03-2024,CUST-39,47,Male,Central,Technology,Copiers,4,449.18,0,1796.72,21.67
ORD-2662,30-07-2022,CUST-457,31,Female,West,Office Supplies,Paper,5,75.93,0,379.65,2.53
ORD-2663,10-05-2024,CUST-409,49,Female,South,Office Supplies,Art,1,191.3,0,191.3,-9.69
ORD-2664,08-03-2024,CUST-393,22,Female,East,Office Supplies,Art,2,313.03,0.1,563.45,180.9
ORD-2665,17-03-2024,CUST-595,20,Female,South,Technology,Copiers,8,295.39,0.3,1654.18,73.28
ORD-2666,03-11-2023,CUST-76,43,Male,East,Office Supplies,Storage,7,395.54,0.3,1938.15,-90.98
ORD-2667,07-06-2023,CUST-418,37,Male,Central,Office Supplies,Paper,8,65.31,0.1,470.23,-44.5
ORD-2668,25-06-2022,CUST-585,38,Female,East,Furniture,Tables,6,469.52,0,2817.12,922.48
ORD-2669,29-10-2022,CUST-208,28,Female,South,Furniture,Sofas,4,5.15,0.2,16.48,-1.5
ORD-2670,06-01-2023,CUST-302,50,Male,Central,Technology,Machines,9,440.97,0.1,3571.86,1020.44
ORD-2671,29-01-2023,CUST-342,30,Female,Central,Furniture,Tables,2,182.79,0,365.58,41.57
ORD-2672,29-07-2024,CUST-591,42,Male,West,Furniture,Sofas,4,353.93,0.15,1203.36,211.13
ORD-2673,18-10-2023,CUST-420,37,Male,Central,Furniture,Chairs,4,310.9,0.15,1057.06,352.25
ORD-2674,18-02-2024,CUST-519,44,Female,West,Office Supplies,Art,3,444.66,0.15,1133.88,64.54
ORD-2675,13-05-2022,CUST-249,49,Female,East,Office Supplies,Art,5,229.7,0,1148.5,283.85
ORD-2676,11-05-2022,CUST-283,43,Female,Central,Technology,Copiers,4,323.16,0,1292.64,450.54
ORD-2677,23-11-2022,CUST-185,32,Female,Central,Office Supplies,Art,8,173.83,0,1390.64,411.12
ORD-2678,28-08-2023,CUST-262,48,Male,West,Furniture,Bookcases,3,309.25,0.2,742.2,158.29
ORD-2679,20-11-2024,CUST-501,24,Male,South,Office Supplies,Paper,7,74.82,0.2,418.99,125.13
ORD-2680,21-03-2022,CUST-240,49,Female,Central,Furniture,Bookcases,4,450.14,0.15,1530.48,336.64
ORD-2681,05-05-2024,CUST-216,37,Female,West,Furniture,Tables,6,431.53,0,2589.18,689.27
ORD-2682,23-08-2024,CUST-219,43,Male,Central,Office Supplies,Storage,4,366.73,0,1466.92,151.93
ORD-2683,25-03-2024,CUST-375,36,Female,East,Office Supplies,Storage,3,290.35,0.3,609.74,27.68
ORD-2684,30-09-2023,CUST-482,28,Female,Central,Office Supplies,Storage,1,79.16,0.1,71.24,-1.45
ORD-2685,20-06-2023,CUST-340,45,Female,South,Office Supplies,Binders,3,468.55,0,1405.65,137.13
ORD-2686,18-09-2022,CUST-330,44,Female,South,Furniture,Sofas,6,454.08,0.2,2179.58,231.64
ORD-2687,16-05-2022,CUST-449,35,Male,South,Furniture,Tables,9,316.19,0.2,2276.57,589.22
ORD-2688,06-11-2024,CUST-125,40,Female,Central,Furniture,Chairs,2,177.89,0.1,320.2,102.54
ORD-2689,31-05-2024,CUST-392,33,Female,South,Technology,Accessories,8,193.83,0,1550.64,530.04
ORD-2690,03-11-2023,CUST-223,39,Male,South,Furniture,Tables,1,314.76,0,314.76,3.04
ORD-2691,19-06-2023,CUST-356,47,Male,East,Technology,Machines,7,57.42,0.1,361.75,64.69
ORD-2692,29-07-2023,CUST-477,39,Female,Central,Office Supplies,Binders,5,147.43,0.3,516,-41.88
ORD-2693,17-03-2023,CUST-483,18,Male,East,Furniture,Chairs,9,353.62,0.15,2705.19,567.06
ORD-2694,24-04-2022,CUST-121,37,Male,East,Furniture,Sofas,6,72.46,0,434.76,139.59
ORD-2695,06-11-2022,CUST-386,37,Female,East,Technology,Accessories,8,244.79,0.1,1762.49,-129.02
ORD-2696,09-02-2023,CUST-528,22,Female,South,Office Supplies,Paper,5,385.27,0,1926.35,76.78
ORD-2697,19-06-2023,CUST-293,46,Female,South,Furniture,Sofas,5,150.09,0,750.45,-52.78
ORD-2698,20-12-2024,CUST-498,68,Male,East,Furniture,Chairs,6,490.1,0,2940.6,690.7
ORD-2699,02-03-2023,CUST-323,48,Male,South,Technology,Copiers,7,288.47,0.15,1716.4,403.85
ORD-2700,07-03-2022,CUST-595,40,Female,West,Furniture,Bookcases,5,487.39,0,2436.95,274.64
ORD-2701,10-01-2023,CUST-301,31,Male,West,Office Supplies,Paper,6,107.9,0.1,582.66,200.61
ORD-2702,01-08-2023,CUST-389,52,Male,South,Furniture,Tables,8,223.37,0.2,1429.57,182.13
ORD-2703,27-08-2022,CUST-582,50,Female,South,Furniture,Tables,7,217.24,0.2,1216.54,299.58
ORD-2704,12-03-2024,CUST-523,56,Male,Central,Office Supplies,Storage,3,448.25,0,1344.75,387.87
ORD-2705,28-06-2024,CUST-381,23,Male,Central,Office Supplies,Art,6,174.21,0.3,731.68,-56.32
ORD-2706,29-01-2023,CUST-441,35,Male,East,Furniture,Bookcases,2,17.11,0,34.22,-1.45
ORD-2707,17-07-2022,CUST-48,32,Female,West,Office Supplies,Paper,7,307.57,0,2152.99,-5.12
ORD-2708,05-09-2023,CUST-33,20,Female,East,Technology,Copiers,8,42.81,0.15,291.11,-19.97
ORD-2709,11-04-2022,CUST-554,44,Female,South,Technology,Machines,5,288.13,0.2,1152.52,219.52
ORD-2710,27-11-2023,CUST-144,18,Female,Central,Technology,Accessories,6,199.5,0.2,957.6,326.46
ORD-2711,01-09-2024,CUST-366,38,Female,South,Office Supplies,Binders,8,287.14,0,2297.12,456.37
ORD-2712,17-07-2023,CUST-318,34,Female,East,Technology,Machines,8,351.86,0.1,2533.39,-183.67
ORD-2713,10-04-2023,CUST-184,65,Male,West,Technology,Phones,7,161.71,0.3,792.38,209.64
ORD-2714,03-10-2022,CUST-366,41,Female,East,Technology,Copiers,9,193.38,0.3,1218.29,120.14
ORD-2715,02-05-2023,CUST-570,41,Male,South,Furniture,Bookcases,8,214.3,0.3,1200.08,102.18
ORD-2716,16-03-2024,CUST-524,35,Male,West,Furniture,Sofas,9,83.18,0.1,673.76,225.61
ORD-2717,10-12-2024,CUST-556,35,Female,South,Office Supplies,Storage,5,38.26,0,191.3,-2.1
ORD-2718,18-02-2024,CUST-358,18,Female,East,Office Supplies,Paper,2,118.51,0.1,213.32,55.6
ORD-2719,26-10-2024,CUST-499,44,Female,West,Technology,Phones,7,430.76,0.3,2110.72,25.89
ORD-2720,11-03-2022,CUST-125,53,Female,Central,Technology,Copiers,9,344.59,0,3101.31,-138.26
ORD-2721,08-05-2024,CUST-331,35,Male,South,Furniture,Chairs,9,339.95,0.3,2141.68,532.61
ORD-2722,07-02-2024,CUST-35,44,Female,Central,Office Supplies,Storage,7,137.99,0,965.93,146.31
ORD-2723,07-07-2023,CUST-343,25,Female,South,Office Supplies,Binders,5,274.93,0,1374.65,413.77
ORD-2724,04-05-2023,CUST-462,36,Male,East,Furniture,Sofas,7,350.8,0.1,2210.04,350.65
ORD-2725,15-11-2024,CUST-468,24,Male,West,Furniture,Bookcases,3,412.2,0,1236.6,-102.44
ORD-2726,10-07-2024,CUST-360,20,Male,East,Technology,Copiers,4,228.9,0.15,778.26,97.64
ORD-2727,04-11-2024,CUST-170,50,Male,West,Technology,Accessories,1,427.2,0,427.2,72.28
ORD-2728,03-09-2022,CUST-244,34,Male,South,Technology,Accessories,7,369.6,0,2587.2,-235.14
ORD-2729,05-04-2024,CUST-134,60,Male,West,Office Supplies,Art,6,189.79,0.1,1024.87,-73.11
ORD-2730,25-01-2022,CUST-365,41,Female,West,Office Supplies,Art,3,316.35,0.15,806.69,-18.36
ORD-2731,04-03-2023,CUST-561,22,Male,West,Office Supplies,Storage,3,405.01,0.1,1093.53,-20.38
ORD-2732,10-08-2023,CUST-33,31,Female,East,Technology,Machines,9,72.09,0.2,519.05,120
ORD-2733,14-08-2022,CUST-300,48,Male,East,Technology,Machines,7,210.66,0.1,1327.16,97.73
ORD-2734,10-11-2022,CUST-26,31,Male,South,Technology,Machines,7,187.45,0.1,1180.94,216
ORD-2735,01-06-2024,CUST-221,32,Female,West,Technology,Accessories,4,399.36,0,1597.44,46.98
ORD-2736,22-09-2024,CUST-68,42,Male,Central,Furniture,Bookcases,5,469.05,0,2345.25,437.68
ORD-2737,17-11-2022,CUST-564,41,Female,East,Office Supplies,Art,8,374.75,0,2998,404.82
ORD-2738,31-07-2023,CUST-426,18,Female,South,Furniture,Tables,2,334.5,0.1,602.1,181.06
ORD-2739,12-09-2022,CUST-46,32,Male,Central,Office Supplies,Paper,6,397.69,0.2,1908.91,-162.29
ORD-2740,24-11-2024,CUST-553,36,Male,East,Technology,Phones,4,6.71,0,26.84,1.89
ORD-2741,27-10-2023,CUST-68,39,Female,Central,Office Supplies,Binders,5,260.54,0.2,1042.16,-7.82
ORD-2742,04-11-2024,CUST-567,18,Male,South,Office Supplies,Paper,6,310.33,0,1861.98,159.9
ORD-2743,01-09-2022,CUST-184,,Female,West,Technology,Accessories,8,440.27,0.2,2817.73,20.88
ORD-2744,29-11-2023,CUST-399,41,Female,South,Office Supplies,Binders,2,390.44,0.1,702.79,57
ORD-2745,05-10-2024,CUST-257,44,Male,East,Office Supplies,Paper,4,358.79,0.1,1291.64,267.98
ORD-2746,25-10-2024,CUST-86,55,Male,South,Office Supplies,Binders,2,403.94,0,807.88,28.5
ORD-2747,07-01-2023,CUST-399,52,Female,South,Furniture,Chairs,7,131.13,0,917.91,194.28
ORD-2748,11-12-2024,CUST-323,53,Female,West,Technology,Accessories,3,207.26,0.2,497.42,-14.36
ORD-2749,26-12-2022,CUST-271,49,Female,East,Furniture,Chairs,5,193.48,0,967.4,275.8
ORD-2750,28-01-2022,CUST-374,34,Male,East,Technology,Machines,7,285.88,0,2001.16,140.27
ORD-2751,06-08-2022,CUST-370,45,Female,South,Technology,Machines,3,363.64,0,1090.92,-108.52
ORD-2752,02-06-2024,CUST-323,32,Male,South,Furniture,Bookcases,7,20.28,0,141.96,11.05
ORD-2753,01-02-2024,CUST-173,36,Male,West,Office Supplies,Art,7,186.71,0.1,1176.27,306.27
ORD-2754,30-01-2023,CUST-384,23,Male,Central,Technology,Machines,2,288.32,0,576.64,85.8
ORD-2755,08-04-2023,CUST-597,44,Male,South,Technology,Accessories,6,462.68,0.15,2359.67,-117.52
ORD-2756,12-03-2022,CUST-243,22,Female,West,Office Supplies,Art,6,222.36,0.15,1134.04,-58.04
ORD-2757,14-06-2023,CUST-380,52,Female,East,Office Supplies,Art,3,199.83,0,599.49,54.47
